M	GEORGE	The three of us will be together again. The thunder of galloping horses. The RIDERS and the WOMAN gallop through villages, spraying mud. The RIDERS and the WOMAN ride in silhouette against a perfect HENRY and several of his COURTIERS return from a hunting trip. A dinner at court. HENRY is at one end, in serious conversation H ENRY looks up, then returns to his conversation.
M	HENRY	What's the noise? I can hardly hear myself think!
M	BRANDON	It's Mistress Boleyn, your Majesty. Her stories about life at the French court. They are particularly amusing.
M	HENRY	I'm only aware of one Boleyn girl and she is lying-in with a certain child in her belly!
M	SIR THOMAS	It's my elder daughter, Anne, your Majesty. She has returned to court.
M	HENRY	What? That awful girl, Thomas? The one that almost killed me? You allowed her back?
M	SIR THOMAS	The time abroad has done her good, your Majesty. I'm certain you'd find her much improved.
M	HENRY	Really..?
M	HENRY	Well, come on. Where are you, other Boleyn girl? Show your face.
M	HENRY	So? What is so amusing, Anne? Perhaps we might hear and judge for ourselves?
F	ANNE	I was just giving my thoughts on the new French King.
M	HENRY	Which are..?
F	ANNE	That for someone with such great wealth, and power..he has surprisingly little authority as a man.
M	HENRY	Hah!
F	ANNE	And is SO consumed by one particular rivalry he can barely think.
M	HENRY	eally? And who is this rival?
F	ANNE	A neighbouring King, who's name one is forbidden to mention at court. Whose reputation haunts him in his thoughts and dreams.
F	ANNE	Whose armies and navy thwart his every endeavour. Whose physical and intellectual endowments are known far and wide.
F	ANNE	In order to restore his confidence, this French King spends a fortune on anything that glitters, on building of castles with large towers..
F	ANNE	But these symbols of wealth and virility fail to convince. Talk among the ladies at court in France suggests..
M		stops herself...
M	HENRY	What?
F	ANNE	That in this department too, the King has his shortcomings. SIR THOMAS beams with excitement and satisfaction...
M	SIR THOMAS	You should have seen the Seymours! Their faces!
M	SIR THOMAS	They must have thought that with you out of the way, they had a real opportunity with that pale-faced thing of theirs, Jane...
M	SIR THOMAS (cont'd)	But Anne put pay to that. Last night, the King only had eyes for us Boleyns.
F	MARY	Or HER, you mean.
M	SIR THOMAS	What?
F	MARY	'm wary of any suggestion that Anne would serve anyone but herself. France can't have changed her THAT much.
M	SIR THOMAS	n this occasion I am quite satisfied she was being loyal to you.
F	MARY	Really? Then ask yourself this. If she is really so concerned for my well-being... since she returned? HENRY and several of his closest COURTIERS are sparring close- AFTERWARDS: HENRY and his COURTIERS, (among them GEORGE), are
